loss,mae,val_loss,val_mae
1.8050929307937622,0.8335121273994446,0.6869872808456421,0.623360276222229
1.7135835886001587,0.8022543787956238,0.6479154229164124,0.5890095233917236
1.863966941833496,0.8107549548149109,0.6341877579689026,0.5692009925842285
1.991538643836975,0.8195412755012512,0.5786545276641846,0.5397833585739136
1.9123953580856323,0.8127669095993042,0.6678726077079773,0.6123715043067932
1.9090317487716675,0.8327975869178772,0.6437467932701111,0.5873284339904785
2.0017824172973633,0.8332797884941101,0.5517319440841675,0.5097089409828186
2.183250665664673,0.8424460887908936,1.066175937652588,0.7916882038116455
1.8870567083358765,0.8760625720024109,0.7208462357521057,0.6085763573646545
2.039888620376587,0.8019554615020752,0.626053512096405,0.59969162940979
2.2742576599121094,0.8608800768852234,1.2083103656768799,0.8021870255470276
2.2059502601623535,0.8677170276641846,0.5163841843605042,0.5122581720352173
1.9135472774505615,0.7684925198554993,1.236995816230774,0.714795708656311
2.1252987384796143,0.864291787147522,1.1770621538162231,0.7792890667915344
2.355679512023926,0.8864896297454834,2.7325339317321777,1.0303263664245605
5.264064311981201,1.44925057888031,2.8400673866271973,1.3051221370697021
3.0755767822265625,1.1730716228485107,1.4396947622299194,0.8509159684181213
2.6257927417755127,1.0681912899017334,0.8346744179725647,0.644711434841156
2.1532161235809326,0.9359309673309326,0.8354690670967102,0.689115583896637
1.885454773902893,0.8496469855308533,0.7334498763084412,0.6192171573638916
1.9693210124969482,0.8072978258132935,0.8190084099769592,0.6692212820053101
1.7359033823013306,0.7574529647827148,0.6560732126235962,0.5998821258544922
1.8513116836547852,0.7993105053901672,0.6750752925872803,0.554766058921814
1.7100542783737183,0.7699741125106812,0.7633893489837646,0.6908446550369263
1.8250625133514404,0.8130940198898315,0.5356364250183105,0.5257154107093811
1.9790213108062744,0.7894021272659302,0.8413792848587036,0.6325352191925049
1.84832763671875,0.830689013004303,0.7555810213088989,0.69208824634552
2.1945526599884033,0.8369387984275818,0.7353062033653259,0.577912449836731
2.07000994682312,0.7887966632843018,0.577085554599762,0.5053964853286743
2.6304733753204346,0.9376183152198792,1.4454162120819092,0.9933210015296936
2.6788063049316406,1.035401701927185,1.027089238166809,0.6998818516731262
1.8452064990997314,0.8703587055206299,0.6865228414535522,0.6198604106903076
1.6078383922576904,0.7563977837562561,0.6204667687416077,0.6054838299751282
2.0726842880249023,0.7851970791816711,0.6347768902778625,0.5628364682197571
1.6004018783569336,0.7424396872520447,0.6592503190040588,0.6038721203804016
1.4681291580200195,0.7189984917640686,0.5091990828514099,0.509172260761261
1.740270733833313,0.7115800380706787,0.5762975811958313,0.5089205503463745
1.7473546266555786,0.7066972255706787,0.4815789461135864,0.49173712730407715
1.7470248937606812,0.7384958267211914,0.9303608536720276,0.6272374987602234
1.8981201648712158,0.7900680303573608,0.8237103223800659,0.6617868542671204
1.778546929359436,0.7754030823707581,0.6508458852767944,0.5477379560470581
1.5683207511901855,0.765750527381897,0.6695835590362549,0.5689862966537476
1.836270809173584,0.8288131952285767,0.7423373460769653,0.6445200443267822
1.9018890857696533,0.7822215557098389,0.7906752228736877,0.5792456865310669
1.4445055723190308,0.7350375056266785,0.6828452944755554,0.6220749020576477
1.9824155569076538,0.8369337320327759,0.4616832137107849,0.5082603693008423
1.947470784187317,0.8226524591445923,0.5530847311019897,0.5533760786056519
1.680855631828308,0.805515468120575,0.7475704550743103,0.6688454151153564
1.7064402103424072,0.7955852150917053,0.47600916028022766,0.5153583884239197
1.4056994915008545,0.7015740275382996,0.39411458373069763,0.4665895104408264
1.8718876838684082,0.7136251926422119,0.6477420330047607,0.5281943678855896
1.9979718923568726,0.7707703709602356,0.5698498487472534,0.557515561580658
1.4168511629104614,0.657880961894989,1.0483134984970093,0.667818009853363
2.270237445831299,0.906745195388794,1.4011155366897583,0.9305738210678101
2.213715076446533,0.8890405893325806,0.7643904089927673,0.614353597164154
1.7457982301712036,0.8115463852882385,0.5305930972099304,0.5320296287536621
1.7626149654388428,0.736586332321167,0.4840027391910553,0.45254719257354736
1.8673572540283203,0.6773931384086609,0.8511319756507874,0.5771712064743042
1.933803677558899,0.7492573261260986,0.5703181028366089,0.5566195845603943
1.3026381731033325,0.6759915947914124,0.6457085609436035,0.49800118803977966
1.5776795148849487,0.7052491903305054,0.4932844340801239,0.49319595098495483
1.482567310333252,0.6390544176101685,0.403159499168396,0.43467825651168823
1.495375633239746,0.6725120544433594,0.42024552822113037,0.45301514863967896
1.876626968383789,0.6989505887031555,0.39932548999786377,0.432746946811676
1.6369153261184692,0.6477311253547668,0.4660415053367615,0.43837258219718933
1.2760140895843506,0.6427367329597473,0.385102242231369,0.4260478913784027
1.5283395051956177,0.6708253622055054,0.3213048577308655,0.3839714527130127
1.6533198356628418,0.6610809564590454,0.7121027112007141,0.5309351682662964
1.753649353981018,0.7147706747055054,0.3271827697753906,0.37656697630882263
1.5733039379119873,0.7005231380462646,0.4367331862449646,0.4712789058685303
1.834726333618164,0.7064372301101685,0.36931112408638,0.44065621495246887
1.564204454421997,0.6313992142677307,0.3861948847770691,0.4153091311454773
1.5670543909072876,0.6682815551757812,0.37409117817878723,0.41421738266944885
1.8020284175872803,0.6572542786598206,0.36915361881256104,0.40357011556625366
1.5927573442459106,0.635991096496582,0.3447961211204529,0.385994553565979
1.1610993146896362,0.5625241994857788,0.3515227735042572,0.4128592908382416
1.9069454669952393,0.664834201335907,0.3265272378921509,0.4006631076335907
1.6042687892913818,0.6684435606002808,0.46631982922554016,0.4267335534095764
1.7057394981384277,0.6528847217559814,0.33293795585632324,0.39473193883895874
1.4951376914978027,0.6656135320663452,0.5189744830131531,0.5645700097084045
1.6112171411514282,0.7139542698860168,0.742435872554779,0.6114624738693237
1.4798939228057861,0.6885119676589966,0.3842583894729614,0.4355904459953308
1.812887191772461,0.7055151462554932,0.4674833118915558,0.482124388217926
1.5655510425567627,0.6929192543029785,0.5014335513114929,0.5018002390861511
1.6034730672836304,0.6957736015319824,0.38988757133483887,0.3954204022884369
1.3096505403518677,0.6284334063529968,0.33729371428489685,0.38594168424606323
1.6507785320281982,0.6671234965324402,0.4874174892902374,0.46911999583244324
1.7127114534378052,0.669337272644043,0.4835757613182068,0.4239039719104767
1.8035633563995361,0.6878267526626587,0.3399798572063446,0.38525041937828064
1.3407912254333496,0.6021451354026794,0.3356071710586548,0.39386117458343506
1.3679699897766113,0.6058038473129272,0.4236176013946533,0.44699886441230774
1.4941033124923706,0.6222839951515198,0.359054297208786,0.39030951261520386
2.038041114807129,0.6554533243179321,0.454274445772171,0.42280805110931396
1.452765941619873,0.6390976309776306,0.3547531068325043,0.4154779314994812
1.5175189971923828,0.6537529230117798,0.34823936223983765,0.39809826016426086
1.293634295463562,0.6603186726570129,0.5401037931442261,0.47552424669265747
1.5594232082366943,0.6903488636016846,0.3846265971660614,0.4173586070537567
